timestamp,message,logStreamName
1725806361449,"2024/09/08 14:39:21 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806361814,"2024/09/08 14:39:21 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806361826,"2024/09/08 14:39:21 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806362230,"2024/09/08 14:39:22 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806363199,"2024/09/08 14:39:23 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806363521,"2024/09/08 14:39:23 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806363536,"2024/09/08 14:39:23 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806363863,"2024/09/08 14:39:23 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806363869,"2024/09/08 14:39:23 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806364214,"2024/09/08 14:39:24 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806364220,"2024/09/08 14:39:24 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806364594,"2024/09/08 14:39:24 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806364597,"2024/09/08 14:39:24 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806364942,"2024/09/08 14:39:24 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806367950,"2024/09/08 14:39:27 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806368318,"2024/09/08 14:39:28 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806368319,"2024/09/08 14:39:28 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806368739,"2024/09/08 14:39:28 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806368749,"2024/09/08 14:39:28 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
